ProductID	ProductType	ProductGroup	ProductName	ProductName2	PriceBand	PriceGroup	VATRate	Measure	CostPricePerSKU	GrossSellPrice	BarCode	PLU	PLU2	SKUName	BINNumber	KPText	CommissionPercentage	AllowZeroPrice	UseStandardVAT	AwardCRMPoints	ChargePerMinute	ExcludeFromReceipt	PromptForDescription	SellByWeight	ServiceChargeExempt	PrintToKPStandalone	IsMain	ProductInfo	RezlynxCode	MeasureCostPricePerSKU	ProhibitSalesWhenUnderStocked	IsUseBatchSales	CookTimeSeconds	ShelfLifeSeconds	IsDisplayAfterProduced	IsBatchSalesProduceOnSale	AlcoholPercent	UnitVolume	AllowDiscount	ItemCookCount	SelfServiceFood	SelfServiceDrink	IsChooseLater	KP1	KP2	KP3	KP4	KP5	KP6	KP7	KP8	KP9	KP10	KP11	KP12	KP13	KP14	KP15	KP16	HideMeasureShortNameFromReceipt	ThirdPartyCRMPointsValue	ExtraReceiptText	CRMPointsValue	IsAvailableThroughTevalisAPI	IsAlcohol	CRMCode	ReportCategory	Region	Vintage	StockWarningLevel
1637	Beverage	White Wine	Edenvale Sauvignon Blanc - Alcohol Removed		Master Price Band	Standard	GST	Bottle	0	39.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1637	Beverage	White Wine	Edenvale Sauvignon Blanc - Alcohol Removed		Master Price Band	Standard	GST	Large		14.00																				-1																																								
1637	Beverage	White Wine	Edenvale Sauvignon Blanc - Alcohol Removed		Master Price Band	Standard	GST	Small		8.50																				-1																																								
2016	Beverage	White Wine	House Chard Kopiko Bay		Master Price Band	Standard	GST	Bottle	0	38.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2016	Beverage	White Wine	House Chard Kopiko Bay		Master Price Band	Standard	GST	Large		13.50																				-1																																								
2016	Beverage	White Wine	House Chard Kopiko Bay		Master Price Band	Standard	GST	Small		10.00																				-1																																								
2036	Beverage	White Wine	House Pinot Gris Kopiko Bay		Master Price Band	Standard	GST	Bottle	0	38.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2036	Beverage	White Wine	House Pinot Gris Kopiko Bay		Master Price Band	Standard	GST	Large		13.50																				-1																																								
2036	Beverage	White Wine	House Pinot Gris Kopiko Bay		Master Price Band	Standard	GST	Small		10.00																				-1																																								
2012	Beverage	White Wine	House Sav Kopiko Bay		Master Price Band	Standard	GST	Bottle	0	38.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2012	Beverage	White Wine	House Sav Kopiko Bay		Master Price Band	Standard	GST	Large		13.50																				-1																																								
2012	Beverage	White Wine	House Sav Kopiko Bay		Master Price Band	Standard	GST	Small		10.00																				-1																																								
2018	Beverage	White Wine	Huntaway Reserve Chard		Master Price Band	Standard	GST	Bottle	0	54.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2018	Beverage	White Wine	Huntaway Reserve Chard		Master Price Band	Standard	GST	Large		18.50																				-1																																								
2018	Beverage	White Wine	Huntaway Reserve Chard		Master Price Band	Standard	GST	Small		13.00																				-1																																								
2008	Beverage	White Wine	Lindauer Brut Cuvee		Master Price Band	Standard	GST	Bottle	0	44.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2008	Beverage	White Wine	Lindauer Brut Cuvee		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2006	Beverage	White Wine	Lindauer Fraise		Master Price Band	Standard	GST	Bottle	0	44.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2006	Beverage	White Wine	Lindauer Fraise		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2009	Beverage	White Wine	Lindauer Prosecco		Master Price Band	Standard	GST	Bottle	0	58.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2009	Beverage	White Wine	Lindauer Prosecco		Master Price Band	Standard	GST	Small		15.00																				-1																																								
2007	Beverage	White Wine	Lindauer Sauv Blanc		Master Price Band	Standard	GST	Bottle	0	44.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2007	Beverage	White Wine	Lindauer Sauv Blanc		Master Price Band	Standard	GST	Small		12.00																				-1																																								
1634	Beverage	White Wine	Mandoleto Pinot Grigio		Master Price Band	Standard	GST	Bottle	0	60.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1634	Beverage	White Wine	Mandoleto Pinot Grigio		Master Price Band	Standard	GST	Large		20.00																				-1																																								
1634	Beverage	White Wine	Mandoleto Pinot Grigio		Master Price Band	Standard	GST	Small		12.50																				-1																																								
1630	Beverage	White Wine	Moet & Chandon Imperial Brut NV		Master Price Band	Standard	GST	Each	0	131.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1632	Beverage	White Wine	Petal & Stem Sauvignon Blanc		Master Price Band	Standard	GST	Bottle	0	65.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1632	Beverage	White Wine	Petal & Stem Sauvignon Blanc		Master Price Band	Standard	GST	Large		21.50																				-1																																								
1632	Beverage	White Wine	Petal & Stem Sauvignon Blanc		Master Price Band	Standard	GST	Small		13.50																				-1																																								
1633	Beverage	White Wine	Rebel Pinot Gris		Master Price Band	Standard	GST	Bottle	0	49.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1633	Beverage	White Wine	Rebel Pinot Gris		Master Price Band	Standard	GST	Large		16.50																				-1																																								
1633	Beverage	White Wine	Rebel Pinot Gris		Master Price Band	Standard	GST	Small		11.50																				-1																																								
1638	Beverage	White Wine	Rebel Rose		Master Price Band	Standard	GST	Bottle	0	49.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1638	Beverage	White Wine	Rebel Rose		Master Price Band	Standard	GST	Large		16.50																				-1																																								
1638	Beverage	White Wine	Rebel Rose		Master Price Band	Standard	GST	Small		11.50																				-1																																								
1631	Beverage	White Wine	Rebel Sauvignon Blanc		Master Price Band	Standard	GST	Bottle	0	49.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1631	Beverage	White Wine	Rebel Sauvignon Blanc		Master Price Band	Standard	GST	Large		16.50																				-1																																								
1631	Beverage	White Wine	Rebel Sauvignon Blanc		Master Price Band	Standard	GST	Small		11.50																				-1																																								
2022	Beverage	White Wine	Roaring Meg PG		Master Price Band	Standard	GST	Bottle	0	56.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2022	Beverage	White Wine	Roaring Meg PG		Master Price Band	Standard	GST	Large		19.00																				-1																																								
2022	Beverage	White Wine	Roaring Meg PG		Master Price Band	Standard	GST	Small		13.50																				-1																																								
2034	Beverage	White Wine	Roaring Meg Riesling		Master Price Band	Standard	GST	Bottle	0	56.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2034	Beverage	White Wine	Roaring Meg Riesling		Master Price Band	Standard	GST	Large		19.00																				-1																																								
2034	Beverage	White Wine	Roaring Meg Riesling		Master Price Band	Standard	GST	Small		13.50																				-1																																								
2010	Beverage	White Wine	Summer Love		Master Price Band	Standard	GST	Bottle	0	58.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2010	Beverage	White Wine	Summer Love		Master Price Band	Standard	GST	Small		12.50																				-1																																								
1628	Beverage	White Wine	The Hare & Tortoise Prosecco NV		Master Price Band	Standard	GST	Bottle	0	60.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1628	Beverage	White Wine	The Hare & Tortoise Prosecco NV		Master Price Band	Standard	GST	Glass		12.50																				-1																																								
2017	Beverage	White Wine	The Ned Chard		Master Price Band	Standard	GST	Bottle	0	54.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2017	Beverage	White Wine	The Ned Chard		Master Price Band	Standard	GST	Large		18.50																				-1																																								
2017	Beverage	White Wine	The Ned Chard		Master Price Band	Standard	GST	Small		13.00																				-1																																								
2021	Beverage	White Wine	The Ned PG		Master Price Band	Standard	GST	Bottle	0	54.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2021	Beverage	White Wine	The Ned PG		Master Price Band	Standard	GST	Large		18.50																				-1																																								
2021	Beverage	White Wine	The Ned PG		Master Price Band	Standard	GST	Small		13.00																				-1																																								
2024	Beverage	White Wine	The Ned Pinot Rose		Master Price Band	Standard	GST	Bottle	0	52.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2024	Beverage	White Wine	The Ned Pinot Rose		Master Price Band	Standard	GST	Large		18.50																				-1																																								
2024	Beverage	White Wine	The Ned Pinot Rose		Master Price Band	Standard	GST	Small		13.00																				-1																																								
2015	Beverage	White Wine	The Ned Sav		Master Price Band	Standard	GST	Bottle	0	54.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2015	Beverage	White Wine	The Ned Sav		Master Price Band	Standard	GST	Large		18.50																				-1																																								
2015	Beverage	White Wine	The Ned Sav		Master Price Band	Standard	GST	Small		13.00																				-1																																								
1635	Beverage	White Wine	Torea Chardonnay		Master Price Band	Standard	GST	Bottle	0	60.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1635	Beverage	White Wine	Torea Chardonnay		Master Price Band	Standard	GST	Large		20.00																				-1																																								
1635	Beverage	White Wine	Torea Chardonnay		Master Price Band	Standard	GST	Small		12.50																				-1																																								
1636	Beverage	White Wine	Waipara Hills Chardonnay		Master Price Band	Standard	GST	Bottle	0	70.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
1636	Beverage	White Wine	Waipara Hills Chardonnay		Master Price Band	Standard	GST	Large		24.00																				-1																																								
1636	Beverage	White Wine	Waipara Hills Chardonnay		Master Price Band	Standard	GST	Small		14.50																				-1																																								
2019	Beverage	White Wine	Wither Hills Early Light PG 9.5%		Master Price Band	Standard	GST	Bottle	0	48.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2019	Beverage	White Wine	Wither Hills Early Light PG 9.5%		Master Price Band	Standard	GST	Large		16.50																				-1																																								
2019	Beverage	White Wine	Wither Hills Early Light PG 9.5%		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2013	Beverage	White Wine	Wither Hills Early Light Sav 9.5%		Master Price Band	Standard	GST	Bottle	0	48.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2013	Beverage	White Wine	Wither Hills Early Light Sav 9.5%		Master Price Band	Standard	GST	Large		16.50																				-1																																								
2013	Beverage	White Wine	Wither Hills Early Light Sav 9.5%		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2020	Beverage	White Wine	Wither Hills PG		Master Price Band	Standard	GST	Bottle	0	50.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2020	Beverage	White Wine	Wither Hills PG		Master Price Band	Standard	GST	Large		17.00																				-1																																								
2020	Beverage	White Wine	Wither Hills PG		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2025	Beverage	White Wine	Wither Hills Riesling		Master Price Band	Standard	GST	Bottle	0	50.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2025	Beverage	White Wine	Wither Hills Riesling		Master Price Band	Standard	GST	Large		16.50																				-1																																								
2025	Beverage	White Wine	Wither Hills Riesling		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2023	Beverage	White Wine	Wither Hills Rose		Master Price Band	Standard	GST	Bottle	0	50.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2023	Beverage	White Wine	Wither Hills Rose		Master Price Band	Standard	GST	Large		16.50																				-1																																								
2023	Beverage	White Wine	Wither Hills Rose		Master Price Band	Standard	GST	Small		12.00																				-1																																								
2014	Beverage	White Wine	Wither Hills Sav		Master Price Band	Standard	GST	Bottle	0	50.00					0		0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			-1	TRUE	FALSE	0	0	FALSE	FALSE	0	0	TRUE	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		1	FALSE	FALSE		Not Set			1
2014	Beverage	White Wine	Wither Hills Sav		Master Price Band	Standard	GST	Large		17.00																				-1																																								
2014	Beverage	White Wine	Wither Hills Sav		Master Price Band	Standard	GST	Small		12.50																				-1																																								
